OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GID,TOTAL_AC,LAND_AC,TCAN_AC,TCAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,PLOT_AC,PLOT_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_V_AC,UN_V_PCT,TO_UN_AC,TO_UN_PCT,UN_IA_AC,UN_IA_PCT,UN_SL_AC,UN_SL_PCT,WTR_AC,WTR_PCT,UTC_AC_06,UTC_PCT_06,UTCAC0620,UTCPCT0620,UTC_AC_11,UTC_PCT_11,UTCAC1120,UTCPCT1120,UTC_AC_15,UTC_PCT_15,UTCAC1520,UTCPCT1520,ENRGY_CON,STRM_WTR,UHI,LAND_OWN,WLDLF_CON,OVERALL,LOW_UTC,POS_UTC,GIS_ID,GLOBALID,FIELD,SHAPEAREA,SHAPELEN
471,11,001,007100,3,110010071003,Block Group 3,G5030,S,117040,0,+38.8794834,-076.9858171,201,28.92,28.92,6.8,23.51,2.63,9.09,7.54,26.06,19.49,67.4,5.36,18.54,0.83,2.86,1.52,5.25,4.24,14.68,0,0,0,0,6.8,23.51,1.48,5.13,3.84,13.27,2.35,8.14,1.12,3.87,18.28,63.22,17.16,59.34,0,0,0,0,6.4,22.13001383,0.4,1.37998617,6.65,22.9944675,0.15,0.5155325,8.92,30.84370678,-2.12,-7.33370678,1.24457654,8.1420027,32.14119214,0,0,6.77341633,76.49,13.27,UTC_BlockGroupPly_2020_201,{0504E616-8524-4B7F-B61A-8A3B0CD9C8D0},,0,0
472,11,001,007202,3,110010072023,Block Group 3,G5030,S,63635,0,+38.8801796,-077.0074117,141,15.72,15.72,0.12,0.74,0.34,2.18,3.3,20.98,15.27,97.08,3.25,20.67,4.97,31.64,0.67,4.29,3.07,19.51,0,0,0,0,0.12,0.74,0.34,2.16,5.99,38.1,5.65,35.94,0,0,9.62,61.16,9.62,61.16,0,0,0,0,1.37,8.71501272,-1.25,-7.97501272,2.3,14.63104326,-2.18,-13.89104326,0.5,3.18066158,-0.38,-2.44066158,1.93146835,35.95288985,33.20481497,0.48392517,0,8.4392455,99.26,38.1,UTC_BlockGroupPly_2020_141,{676378F3-2BEB-4818-A7DD-17ED33F8F040},,0,0
473,11,001,007707,2,110010077072,Block Group 2,G5030,S,192415,0,+38.8780730,-076.9333119,335,47.54,47.54,17.52,36.85,9.67,20.33,6.41,13.47,20.35,42.81,6.64,13.97,0.95,1.99,1.29,2.72,5.06,10.65,0,0,0,0,17.52,36.85,9.66,20.32,11.91,25.05,2.24,4.72,0,0,18.11,38.1,18.11,38.1,0,0,0,0,15.83,33.29827514,1.69,3.55172486,16.83,35.40176693,0.69,1.44823307,17.56,36.93731594,-0.04,-0.08731594,13.19743934,4.72223894,31.69531442,0.01192777,0.60216217,7.03430715,63.15,25.05,UTC_BlockGroupPly_2020_335,{E5E2DC9A-AF61-417C-A77D-445272D0A984},,0,0
474,11,001,009902,1,110010099021,Block Group 1,G5030,S,1011719,0,+38.8731406,-076.9439185,67,249.98,249.98,182.36,72.95,25.75,10.3,10.8,4.32,41.87,16.75,17.64,7.06,2.6,1.04,2.37,0.95,8.47,3.39,0,0,0,0,182.36,72.95,25.56,10.22,30.65,12.26,5.09,2.04,0.06,0.02,36.97,14.79,36.91,14.76,0,0,0,0,185.51,74.20993679,-3.15,-1.25993679,187.59,75.04200336,-5.23,-2.09200336,186.1,74.44595568,-3.74,-1.49595568,2.55341931,2.037794,30.11193441,2.56759596,6.29694311,6.04985387,27.05,12.26,UTC_BlockGroupPly_2020_67,{2276B9F6-8666-4E86-9C08-B7F7599DF03E},,0,0
475,11,001,007203,3,110010072033,Block Group 3,G5030,S,28607,0,+38.8800899,-077.0044929,105,7.07,7.07,0.33,4.61,0.15,2.15,3.04,43.05,6.59,93.24,1.57,22.22,0,0,0.75,10.59,1.23,17.38,0,0,0,0,0.33,4.61,0.15,2.14,0.9,12.74,0.75,10.6,0,0,5.84,82.65,5.84,82.65,0,0,0,0,1.03,14.56859972,-0.7,-9.95859972,1.33,18.81188119,-1,-14.20188119,0.05,0.70721358,0.28,3.90278642,0,10.59969031,32.69733106,3.34575092,0,7.16817132,95.39,12.74,UTC_BlockGroupPly_2020_105,{83B58034-0BFC-4EC3-8F0C-50E6687A14EF},,0,0
476,11,001,007203,4,110010072034,Block Group 4,G5030,S,132424,0,+38.8788686,-077.0020396,106,32.72,32.72,3.82,11.67,3.44,10.51,7.11,21.73,25.46,77.81,9.59,29.33,1.49,4.56,2.89,8.82,4.37,13.37,0,0,0,0.01,3.82,11.67,2.8,8.54,7.05,21.54,4.25,13,0.54,1.66,21.85,66.79,21.3,65.11,0,0.01,0,0,3.8,11.61369193,0.02,0.05630807,3.46,10.57457213,0.36,1.09542787,3.19,9.74938875,0.63,1.92061125,0.02778036,12.99893137,32.29232799,5.69479109,0,7.2977381,88.33,21.54,UTC_BlockGroupPly_2020_106,{5F5562CB-3A87-4532-AF95-084839EDA570},,0,0
477,11,001,007707,1,110010077071,Block Group 1,G5030,S,466490,0,+38.8773334,-076.9385389,11,115.26,115.26,39.07,33.9,24.85,21.56,14.99,13.01,51.35,44.55,16.61,14.41,1.88,1.63,3.97,3.45,13.9,12.06,0,0,0,0,39.07,33.9,24.74,21.47,29.91,25.95,5.17,4.48,0.08,0.07,46.28,40.15,46.2,40.08,0,0,0,0,44.87,38.92937706,-5.8,-5.02937706,40.32,34.98178032,-1.25,-1.08178032,42.47,36.84712823,-3.4,-2.94712823,12.43221877,4.48438597,31.08908334,2.05361012,7.1706552,7.28218819,66.1,25.95,UTC_BlockGroupPly_2020_11,{ECEE58F5-B9F3-45A5-A879-554DE1348A13},,0,0
478,11,001,007203,2,110010072032,Block Group 2,G5030,S,174176,0,+38.8776665,-076.9960290,191,43.03,43.03,3.51,8.16,5.41,12.56,7.98,18.54,33.77,78.47,12.13,28.19,2.65,6.15,3.39,7.88,7.62,17.71,0,0,0.35,0.81,3.51,8.16,3.45,8.02,9.23,21.44,5.77,13.42,1.85,4.31,30.29,70.4,28.09,65.29,0.35,0.81,0,0,3.67,8.5289333,-0.16,-0.3689333,4.51,10.48105973,-1,-2.32105973,4.01,9.31907971,-0.5,-1.15907971,0.00939137,13.4188042,32.35936518,9.03095743,0,7.42303556,91.84,21.44,UTC_BlockGroupPly_2020_191,{E9718199-1180-454D-9792-11ACBF56AF38},,0,0
479,11,001,010201,3,110010102013,Block Group 3,G5030,S,47484,0,+38.8781837,-077.0209152,400,11.73,11.73,1.73,14.79,0.96,8.18,4.34,37,9.02,76.91,2.26,19.28,0.11,0.93,1.38,11.75,0.93,7.93,0,0,0.02,0.13,1.73,14.79,0.94,8.05,2.45,20.87,1.5,12.82,0,0,7.55,64.35,7.54,64.22,0.02,0.13,0,0,1.95,16.62404092,-0.22,-1.83404092,2.41,20.54560955,-0.68,-5.75560955,1.98,16.8797954,-0.25,-2.0897954,15.24004971,12.82293655,32.21212722,0,0,7.53196299,85.21,20.87,UTC_BlockGroupPly_2020_400,{8824F186-5B8D-40C7-AB11-9E5C6C4A0A37},,0,0
480,11,001,007202,2,110010072022,Block Group 2,G5030,S,72314,0,+38.8783833,-077.0069905,160,17.87,17.87,0.82,4.57,0.35,1.96,7.57,42.35,16.7,93.46,4.85,27.12,0.8,4.47,1.74,9.73,1.75,9.8,0,0,0,0,0.82,4.57,0.3,1.7,2.86,15.98,2.55,14.28,0.03,0.18,14.2,79.45,14.17,79.27,0,0,0,0,1.85,10.35254617,-1.03,-5.78254617,1.54,8.61779519,-0.72,-4.04779519,1.11,6.2115277,-0.29,-1.6415277,0,14.27742965,32.37590435,0,0,7.20668163,95.43,15.98,UTC_BlockGroupPly_2020_160,{0B6F9BBC-BB2C-4D43-BD8F-6076C0D0FAF9},,0,0
481,11,001,010201,1,110010102011,Block Group 1,G5030,S,61750,0,+38.8778917,-077.0187542,99,15.26,15.26,2.64,17.29,1.21,7.93,4.1,26.89,11.39,74.65,3.17,20.76,0.65,4.23,1.84,12.07,1.63,10.7,0,0,0.02,0.13,2.64,17.29,0.93,6.07,3.27,21.47,2.35,15.39,0.27,1.75,9.34,61.24,9.06,59.36,0.02,0.13,0,0,2.94,19.26605505,-0.3,-1.97605505,3.34,21.88728702,-0.7,-4.59728702,2.86,18.74180865,-0.22,-1.45180865,1.73072368,15.3888927,32.26099462,0.07165459,0,7.22482509,82.71,21.47,UTC_BlockGroupPly_2020_99,{FBE35953-9475-4571-864F-3C0D78E20790},,0,0
482,11,001,010201,2,110010102012,Block Group 2,G5030,S,65650,0,+38.8778560,-077.0164141,102,16.22,16.22,2.81,17.34,2.65,16.34,4.13,25.48,10.69,65.92,2.64,16.29,1.06,6.55,1.6,9.86,1.25,7.73,0,0,0.07,0.4,2.81,17.34,2.55,15.73,5.13,31.65,2.58,15.92,0.08,0.46,8.28,51.01,8.13,50.14,0.07,0.4,0,0,2.23,13.74845869,0.58,3.59154131,2.43,14.98150432,0.38,2.35849568,2.32,14.30332922,0.49,3.03667078,5.80645863,15.91864446,32.09935424,7.82884992,0,7.66921471,82.66,31.65,UTC_BlockGroupPly_2020_102,{5262F973-731D-4388-8A62-17D7B7B55CC2},,0,0
483,11,001,007100,1,110010071001,Block Group 1,G5030,S,365680,149901,+38.8755533,-076.9882261,528,127.4,90.63,12.5,9.81,20.98,16.47,5.87,4.61,57.09,44.81,24.48,19.22,8.95,7.03,3.02,2.37,14.76,11.59,36.77,28.86175629,0.06,0.05,12.5,13.79,20.65,22.79,32.54,35.9,11.88,13.11,0.3,0.33,45.6,50.31,45.23,49.91,0.06,0.07,36.77,40.57,14.18,15.64603332,-1.68,-1.85603332,14.5,15.99911729,-2,-2.20911729,13.42,14.8074589,-0.92,-1.0174589,1.15216349,11.95099149,32.20531293,12.53419414,0,7.67233079,86.21,35.9,UTC_BlockGroupPly_2020_528,{A46DFD67-C8F0-46B1-A40C-C495CFC2FB48},,0,0
484,11,001,009901,1,110010099011,Block Group 1,G5030,S,259977,0,+38.8735696,-076.9626897,513,64.24,64.22,26.45,41.17,13.65,21.25,8.12,12.64,24.12,37.55,7.79,12.12,1.13,1.76,1.28,2,5.8,9.02,0.02,0.02692815,0,0,26.45,41.18,13.64,21.23,16.06,25.01,2.43,3.78,0.01,0.01,21.71,33.81,21.7,33.8,0,0,0.02,0.03,27.46,42.75926503,-1.01,-1.57926503,25.75,40.09654313,0.7,1.08345687,27.4,42.66583619,-0.95,-1.48583619,8.91628042,4.03878148,30.8864272,0.81065292,14.86938463,7.35041651,58.82,25.01,UTC_BlockGroupPly_2020_513,{F8479ADF-5D86-4933-B482-70BBC0B45993},,0,0
485,11,001,007203,1,110010072031,Block Group 1,G5030,S,48971,0,+38.8770105,-077.0019491,110,12.1,12.1,1.36,11.22,0.41,3.4,3.66,30.23,10.33,85.38,3.42,28.22,0,0,1.71,14.11,1.55,12.83,0,0,0,0,1.36,11.22,0.38,3.12,1.73,14.27,1.35,11.15,0.02,0.16,9.02,74.51,9,74.35,0,0,0,0,0.99,8.18181818,0.37,3.03818182,0.69,5.70247934,0.67,5.51752066,0.91,7.52066116,0.45,3.69933884,0.50349376,11.14833287,32.31720404,1.70840192,0,7.05399561,88.78,14.27,UTC_BlockGroupPly_2020_110,{7B91C5E6-F8EB-4656-B36B-FDE127FE4762},,0,0
486,11,001,007202,1,110010072021,Block Group 1,G5030,S,48028,0,+38.8769965,-077.0067527,108,11.87,11.87,0.39,3.28,0.18,1.5,3.81,32.12,11.3,95.22,3.31,27.9,1.73,14.55,1.44,12.12,1.01,8.53,0,0,0,0,0.39,3.28,0.18,1.49,3.35,28.18,3.17,26.69,0,0,8.14,68.55,8.14,68.55,0,0,0,0,0.77,6.48694187,-0.38,-3.20694187,0.96,8.08761584,-0.57,-4.80761584,0.38,3.20134794,0.01,0.07865206,0,26.69034334,32.24768856,0,0,7.75651032,96.72,28.18,UTC_BlockGroupPly_2020_108,{98B70A54-DA60-46E9-A235-2F89591E997F},,0,0
487,11,001,011002,2,110010110022,Block Group 2,G5030,S,73449,0,+38.8757040,-077.0196299,95,18.15,18.15,4.29,23.63,1.87,10.3,3.61,19.92,11.57,63.75,2.13,11.74,0.18,0.98,1.89,10.42,3.75,20.68,0,0,0.42,2.32,4.29,23.63,1.85,10.2,3.94,21.7,2.09,11.5,0,0,9.92,54.67,9.5,52.34,0.42,2.32,0,0,4.17,22.97520661,0.12,0.65479339,6.42,35.37190083,-2.13,-11.74190083,5.35,29.47658402,-1.06,-5.84658402,9.66193905,12.43431869,32.04119419,7.14120519,0,7.3970708,76.37,21.7,UTC_BlockGroupPly_2020_95,{9881F1D2-86EC-41A5-828B-042DBCC96403},,0,0
488,11,001,007601,5,110010076015,Block Group 5,G5030,S,543997,141529,+38.8729786,-076.9823868,532,169.38,134.58,19.33,11.41,52.48,30.98,10.78,6.36,62.77,37.06,30.03,17.73,3.7,2.19,4.45,2.63,13.8,8.15,34.81,20.54887647,0.01,0,19.33,14.36,50.04,37.19,58.21,43.25,8.17,6.07,2.39,1.77,57.04,42.38,54.64,40.6,0.01,0,34.81,25.86,29.06,21.59310447,-9.73,-7.23310447,14.41,10.70738594,4.92,3.65261406,21.06,15.6486848,-1.73,-1.2886848,0.50290224,7.93505166,31.95283869,10.13337659,0,7.59562762,85.64,43.25,UTC_BlockGroupPly_2020_532,{D65C203C-742A-4C18-B633-B29829E2365C},,0,0
489,11,001,011002,1,110010110021,Block Group 1,G5030,S,424673,367023,+38.8681789,-077.0182455,98,195.62,105.56,23.66,12.1,40.32,20.61,11.8,6.03,41.47,21.2,9.04,4.62,9.63,4.92,5.73,2.93,5.28,2.7,90.07,46.0411035,0.09,0.05,23.66,22.42,39.2,37.14,54.66,51.78,15.46,14.64,1.03,0.97,27.23,25.8,26.11,24.74,0.09,0.09,90.07,85.33,22.65,21.45699128,1.01,0.96300872,33.75,31.97233801,-10.09,-9.55233801,28.42,26.92307692,-4.76,-4.50307692,1.73308958,10.11760895,31.76591117,0.42126261,4.13575459,7.71531454,77.58,51.78,UTC_BlockGroupPly_2020_98,{56943AB2-0282-4D32-B714-88094C779804},,0,0
490,11,001,007201,3,110010072013,Block Group 3,G5030,S,288097,139552,+38.8732954,-076.9944054,176,105.67,70.7,9.76,9.23,3.84,3.63,25.58,24.21,57.06,54,12.3,11.64,8.25,7.81,7.27,6.88,3.66,3.46,34.98,33.09926177,0.04,0.04,9.76,13.8,3.72,5.26,19.34,27.35,15.62,22.1,0.02,0.03,41.6,58.84,41.54,58.75,0.04,0.06,34.98,49.48,6.2,8.76944837,3.56,5.03055163,8.52,12.05091938,1.24,1.74908062,9.93,14.04526167,-0.17,-0.24526167,0,15.30567861,32.48280462,0.00176392,0,7.36443759,86.2,27.35,UTC_BlockGroupPly_2020_176,{60750875-B986-4FAA-A66A-A28AAB9E739D},,0,0
491,11,001,007201,1,110010072011,Block Group 1,G5030,S,157438,0,+38.8739298,-077.0075408,107,38.9,38.9,0.7,1.79,2.78,7.15,17.39,44.7,35.42,91.05,6.76,17.38,1.35,3.48,7.13,18.32,2.79,7.17,0,0,0,0.01,0.7,1.79,0.22,0.55,2.82,7.26,2.61,6.7,2.57,6.6,35.39,90.96,32.82,84.35,0,0.01,0,0,1.08,2.77634961,-0.38,-0.98634961,0.83,2.13367609,-0.13,-0.34367609,0.94,2.41645244,-0.24,-0.62645244,0,6.70371583,32.34341744,0.02631556,0,6.86932577,98.21,7.26,UTC_BlockGroupPly_2020_107,{0D1548D7-5ED9-40FD-BB88-EE5EAE31782E},,0,0
492,11,001,007201,2,110010072012,Block Group 2,G5030,S,137717,36704,+38.8738481,-076.9999179,155,43.1,34.28,2.56,5.93,2.03,4.7,14.02,32.53,29.69,68.89,4.73,10.98,2.29,5.31,4.17,9.67,4.49,10.41,8.82,20.47031037,0,0,2.56,7.46,1.96,5.71,8.48,24.75,6.53,19.04,0,0,23.24,67.79,23.24,67.78,0,0,8.82,25.74,0.12,0.35005834,2.44,7.10994166,1.11,3.23803967,1.45,4.22196033,1.91,5.57176196,0.65,1.88823804,0.01449558,16.57042905,32.32166377,2.17148982,0,7.43560882,92.54,24.75,UTC_BlockGroupPly_2020_155,{A04078E7-2F63-45DF-BCE5-17B7D81B4513},,0,0
493,11,001,007201,4,110010072014,Block Group 4,G5030,S,198205,136163,+38.8726397,-077.0045753,109,82.61,49.53,3.7,4.48,3.56,4.31,9.8,11.86,40.46,48.98,6.61,8,8.11,9.82,7.67,9.29,8.27,10.01,33.08,40.04750111,1.8,2.18,3.7,7.47,3.3,6.67,17.6,35.54,14.3,28.87,0.22,0.45,28.22,56.98,26.2,52.9,1.8,3.63,33.08,66.8,1.25,2.523723,2.45,4.946277,2.43,4.9061175,1.27,2.5638825,3.03,6.11750454,0.67,1.35249546,1.79351659,18.69092011,32.48136567,11.30564692,0,7.95220358,92.53,35.54,UTC_BlockGroupPly_2020_109,{53F89152-6954-4C8A-8A50-AC9FB66689D0},,0,0
494,11,001,006400,1,110010064001,Block Group 1,G5030,S,168216,0,+38.8747372,-077.0116048,35,41.56,41.56,12.33,29.67,5.17,12.43,7.97,19.18,24.05,57.87,6.89,16.58,2.26,5.43,2.53,6.08,4.41,10.6,0,0,0.01,0.03,12.33,29.67,2.83,6.81,7.27,17.49,4.44,10.67,2.28,5.49,21.96,52.84,19.67,47.32,0.01,0.03,0,0,10.63,25.57747834,1.7,4.09252166,14.91,35.87584216,-2.58,-6.20584216,12.52,30.12512031,-0.19,-0.45512031,6.07120195,10.67475582,32.21383825,7.10136811,0,7.13239742,70.33,17.49,UTC_BlockGroupPly_2020_35,{B5CD37BD-7416-4DDD-9F8B-90A4309D3669},,0,0
495,11,001,011001,2,110010110012,Block Group 2,G5030,S,58746,0,+38.8755858,-077.0158640,397,14.51,14.51,4.93,33.97,1.57,10.84,3.7,25.52,7.97,54.91,1.45,10.01,0.36,2.51,1.02,6.99,1.43,9.88,0,0,0.04,0.29,4.93,33.97,1.53,10.53,2.95,20.34,1.42,9.81,0,0,6.63,45.7,6.59,45.41,0.04,0.29,0,0,3.67,25.29290145,1.26,8.67709855,6.02,41.48862853,-1.09,-7.51862853,5.5,37.90489318,-0.57,-3.93489318,0.23574182,9.83027152,32.20729014,0,0,6.81740345,66.03,20.34,UTC_BlockGroupPly_2020_397,{44855B46-A6A7-4A17-BAA4-E3766A6574F6},,0,0
496,11,001,007709,2,110010077092,Block Group 2,G5030,S,151847,0,+38.8736699,-076.9667257,494,37.52,37.52,11.28,30.06,6.33,16.88,6.05,16.12,19.91,53.06,6.54,17.43,1.37,3.66,2.03,5.4,3.92,10.45,0,0,0,0,11.28,30.06,6.11,16.29,9.37,24.98,3.26,8.69,0.19,0.51,16.87,44.96,16.68,44.44,0,0,0,0,12.36,32.9424307,-1.08,-2.8824307,11.18,29.79744136,0.1,0.26255864,11.95,31.84968017,-0.67,-1.78968017,8.09645997,8.69149712,31.59621167,1.03146364,0.06453887,7.05518033,69.94,24.98,UTC_BlockGroupPly_2020_494,{FD21FD6D-50CE-473E-89DB-FF6F16F1C0FA},,0,0
497,11,001,011001,3,110010110013,Block Group 3,G5030,S,57803,0,+38.8737500,-077.0157327,398,14.28,14.28,3.98,27.88,0.92,6.41,3.2,22.39,9.38,65.68,0.84,5.87,2.58,18.05,1.17,8.19,1.6,11.18,0,0,0,0.03,3.98,27.88,0.88,6.14,4.66,32.65,3.79,26.51,0,0,5.64,39.47,5.63,39.44,0,0.03,0,0,4.04,28.29131653,-0.06,-0.41131653,4.96,34.73389356,-0.98,-6.85389356,4.17,29.20168067,-0.19,-1.32168067,30.23357378,26.50025753,32.09077332,0,0.94188995,8.39108719,72.12,32.65,UTC_BlockGroupPly_2020_398,{4E14C777-FEBF-41F6-BF23-F4D655BEDA2E},,0,0
498,11,001,007601,1,110010076011,Block Group 1,G5030,S,118130,0,+38.8731823,-076.9743516,530,29.19,29.19,5.91,20.24,3.26,11.16,6.59,22.58,20,68.53,5.92,20.3,1.47,5.05,1.28,4.39,4.73,16.22,0,0,0.02,0.07,5.91,20.24,2.99,10.24,5.74,19.67,2.75,9.43,0.26,0.87,17.54,60.09,17.26,59.15,0.02,0.07,0,0,7.1,24.32339842,-1.19,-4.08339842,6.52,22.33641658,-0.61,-2.09641658,6.91,23.67249058,-1,-3.43249058,6.04573416,9.43300879,32.01054488,1.22664065,0,7.0995508,79.76,19.67,UTC_BlockGroupPly_2020_530,{E71C7C9F-CE13-4D6A-B55A-74483F744827},,0,0
499,11,001,007604,1,110010076041,Block Group 1,G5030,S,168411,0,+38.8702202,-076.9694393,14,41.61,41.61,13.88,33.35,7.01,16.86,6.46,15.54,20.72,49.8,5.55,13.34,2.82,6.79,1.62,3.89,4.26,10.25,0,0,0,0,13.88,33.35,6.99,16.8,11.45,27.53,4.46,10.73,0,0,16.28,39.12,16.28,39.12,0,0,0,0,15.87,38.13987022,-1.99,-4.78987022,14.84,35.66450373,-0.96,-2.31450373,16.09,38.66858928,-2.21,-5.31858928,10.73688871,10.72992994,31.31737226,0,3.26439873,7.26318108,66.65,27.53,UTC_BlockGroupPly_2020_14,{B771307B-CECE-4107-9DA0-B3DEE76B8861},,0,0
500,11,001,007601,3,110010076013,Block Group 3,G5030,S,170685,0,+38.8704718,-076.9771395,540,42.17,42.17,12.48,29.6,7.43,17.63,8.53,20.23,22.26,52.77,6.23,14.78,0.54,1.29,1.74,4.13,5.21,12.35,0,0,0,0,12.48,29.6,7.2,17.07,9.5,22.53,2.3,5.45,0.22,0.51,20.19,47.87,19.98,47.36,0,0,0,0,14.34,34.00521698,-1.86,-4.40521698,11.5,27.2705715,0.98,2.3294285,14.11,33.45980555,-1.63,-3.85980555,8.40057238,5.45483518,31.54502306,2.87608168,0,6.96238071,70.4,22.53,UTC_BlockGroupPly_2020_540,{97DF244E-4C94-4F57-A082-5931759EE85E},,0,0
501,11,001,007601,2,110010076012,Block Group 2,G5030,S,159587,0,+38.8703279,-076.9727842,521,39.43,39.43,12.36,31.33,7.06,17.9,6.57,16.65,19.92,50.52,6.01,15.25,0.6,1.52,1.36,3.45,5.38,13.64,0,0,0.1,0.25,12.36,31.33,6.87,17.41,8.84,22.42,1.97,5,0.18,0.45,18.24,46.25,17.96,45.54,0.1,0.25,0,0,13.62,34.54222673,-1.26,-3.21222673,12.3,31.19452194,0.06,0.13547806,13.74,34.84656353,-1.38,-3.51656353,7.11038373,5.00540371,31.32159039,0.00417305,0,6.7999525,68.67,22.42,UTC_BlockGroupPly_2020_521,{053686C5-485B-4684-A10A-EB7487E75AF5},,0,0
502,11,001,011001,1,110010110011,Block Group 1,G5030,S,35901,0,+38.8725108,-077.0155572,100,8.88,8.88,2.62,29.47,0.86,9.71,1.68,18.98,5.38,60.63,0.68,7.64,1.59,17.87,0.93,10.5,0.5,5.64,0,0,0.02,0.18,2.62,29.47,0.85,9.61,3.38,38.07,2.53,28.45,0,0.01,2.88,32.46,2.86,32.26,0.02,0.18,0,0,2.23,25.11261261,0.39,4.35738739,3.09,34.7972973,-0.47,-5.3272973,2.59,29.16666667,0.03,0.30333333,34.40087665,28.43388586,31.99326938,0,20.89690475,9.49159587,70.53,38.07,UTC_BlockGroupPly_2020_100,{35730ACC-D82B-44B7-B715-6CEF68334E9B},,0,0
503,11,001,006400,2,110010064002,Block Group 2,G5030,S,523194,243648,+38.8659649,-077.0114457,463,189.48,129.23,12.22,6.45,15.11,7.98,27.34,14.43,101.4,53.52,16.72,8.82,16.43,8.67,8.91,4.7,32.01,16.89,60.25,31.79745858,0.49,0.26,12.22,9.46,10.36,8.02,33.7,26.08,23.34,18.06,4.71,3.64,83.31,64.47,78.11,60.44,0.49,0.38,60.25,46.62,14.01,10.84113596,-1.79,-1.38113596,19.86,15.36794862,-7.64,-5.90794862,18.87,14.60187263,-6.65,-5.14187263,1.72017261,12.78512766,32.5237613,3.43810296,0.44629428,7.46453403,90.54,26.08,UTC_BlockGroupPly_2020_463,{C49AEBC2-C2DE-47B4-8D4E-D40003E058FB},,0,0
504,11,001,007601,4,110010076014,Block Group 4,G5030,S,122960,0,+38.8701634,-076.9805316,531,30.38,30.38,7.41,24.38,4.12,13.56,6.88,22.65,18.85,62.06,5.02,16.54,1.42,4.67,1.41,4.64,4.12,13.56,0,0,0,0,7.41,24.38,4.11,13.52,6.43,21.17,2.32,7.65,0,0,16.54,54.45,16.54,54.45,0,0,0,0,7.1,23.37063858,0.31,1.00936142,6.65,21.88940092,0.76,2.49059908,7.82,25.74061883,-0.41,-1.36061883,4.47822474,7.6514823,31.70212,7.05348556,0,7.05489279,75.62,21.17,UTC_BlockGroupPly_2020_531,{5BE8E585-7209-46F2-90F5-3E08849108A0},,0,0
505,11,001,007604,2,110010076042,Block Group 2,G5030,S,382985,0,+38.8682250,-076.9643163,404,94.63,94.63,58.24,61.54,10.82,11.43,7.74,8.18,25.57,27.03,8.24,8.7,1.11,1.17,2.37,2.51,6.12,6.47,0,0,0,0,58.24,61.54,10.74,11.35,14.22,15.03,3.49,3.68,0.07,0.08,22.17,23.42,22.09,23.35,0,0,0,0,62.69,66.24749023,-4.45,-4.70749023,59.71,63.09838318,-1.47,-1.55838318,61.46,64.94769101,-3.22,-3.40769101,3.5449721,3.68451541,30.3802839,1.80427861,7.69989498,6.39408613,38.46,15.03,UTC_BlockGroupPly_2020_404,{B521A08E-8195-42B8-9470-566C6308AD4F},,0,0
506,11,001,007401,1,110010074011,Block Group 1,G5030,S,1029053,200980,+38.8668098,-076.9949201,3,303.92,254.55,61.18,20.13,72.73,23.93,16.68,5.49,112.72,37.09,46.53,15.31,8.13,2.68,7.74,2.55,33.64,11.07,49.37,16.24541134,7.91,2.6,61.18,24.04,72.43,28.45,88.82,34.89,16.39,6.44,0.09,0.03,104.54,41.07,98.86,38.84,5.59,2.2,49.37,19.4,72.52,28.48949126,-11.34,-4.44949126,68.55,26.92987625,-7.37,-2.88987625,77.8,30.56373993,-16.62,-6.52373993,0.81323814,8.17444773,32.10589013,28.07271332,5.78598779,7.96854094,75.96,34.89,UTC_BlockGroupPly_2020_3,{1F79A116-4E8C-4929-9F4B-9CA27A8E96E4},,0,0
507,11,001,009902,2,110010099022,Block Group 2,G5030,S,282837,0,+38.8669410,-076.9468279,514,69.88,69.88,21.2,30.34,14.71,21.05,11.85,16.96,33.97,48.62,9.13,13.06,1.1,1.58,2.1,3.01,9.79,14.01,0,0,0,0,21.2,30.34,13.67,19.56,16.89,24.17,3.23,4.62,1.02,1.46,31.79,45.49,30.77,44.03,0,0,0,0,23.19,33.18546079,-1.99,-2.84546079,22.45,32.12650258,-1.25,-1.78650258,22.94,32.82770464,-1.74,-2.48770464,10.82676769,4.61572202,30.73106689,2.35393859,1.74354886,6.95826395,69.66,24.17,UTC_BlockGroupPly_2020_514,{62E26EF0-3F82-46FC-A529-F281A6EEED48},,0,0
